"IDNO","Wave","Country","Month","Day","Year","GeoCode","IntCode","GendInt","SupvCode","Visit","IntBegin","IntEnd","Length","SamPt","NetComp","NetPhone","Gender","Age","Educ","Muslim","RUKaz","Church","Pray5x","Fast","Work","Occ","Income","IncomeOut","Homelang","Water","Food","Housing","Electric","Educate","MedCare","HoursElec","Language","PeopPres","Interact","Comphend","UnEz","BackChk","Method","Format","ThreatHi","Mosque","TrustCA","CelPhon","OwnPC","UseNet","Ethnic_M","Region_M","MainNews_M","Topprob_M","TrustGov_M","TrustUS_M","HrsWorkGrp","AgeGrp","NetNews","NetSocial","NetEmail","NetChat","NetContent","Ssite_M","Lastyear_M","nextyear_M","SolveProb","Statements1","Statements3","CommProb2","TypeProb2","OpinionChina","OpinionIran","OpinionRussia","OpinionUSA","OpinionKAZ","OpinionKYR","OpinionTAJ","OpinionUzbek","OpinionXi","OpinionRuhani","OpinionPutin","OpinionNazarbayev","OpinionAtambaev","OpinionRahmon","OpinionMirziyoyev","Statements4","PMJeenbekov","PMSagintayev","HHLandlines","NmbrMobilePhones","EighteenPlusMobile","MobileVsLandline","TrustRs_M","OpinionPak","OpinionTrump","LiveHH18","LLNumber","MobileNumber","HrsWork_M","CanBuy_M","Identfy_M","Religion_M","ServiceProvider_M","EducLevel_M","totwt","AgeGroup2","RiteRong_M","Party_M","TodayEcSit_M"
27,"CAB OTS W1","Kazakhstan","June",30,2017,"Rural",1,"Female",9,"First Visit",1833,1847,14,3,"Daily","Daily","Female",37,14,"Not Asked","Orthodox","Several times a year, but not monthly","Not Asked","Not Asked","Working full-time","Trade","Refused (vol.)","Refused (vol.)","Russian","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",3,"They did not interfere at all","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","Yes","Review of Audio",2017-06-01,"Somewhat low","Not Asked","Trust","Yes","Yes","Yes","Russian (Kaz)","Northern","Family, friends, or neighbors","Unemployment","Trust","Trust","31-40 Hours","35-44","At least once a day","At least once a day","At least once a day","At least once a day","At least once a day","Odnoklassniki","Stayed the Same","Stay About the Same","Not asked","Agree somewhat","Agree somewhat","No","Not asked","Very Favorable","Somewhat Favorable","Very Favorable","Somewhat Unfavorable","Not Asked","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Very Favorable","Not Asked","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Agree Somewhat","Not Asked","Approve Somewhat","1.00000000000000000","2.00000000000000000","1.00000000000000000","Both about equally","Trust","Very Unfavorable","Somewhat Unfavorable","4.00000000000000000","Have landline telephone but refused number","Yes","40.00000000000000000","We can buy long-term equipment, but we cannot afford to buy expensive things, like a car","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Christian","Aktive","Vocational (vocational school, lyceum etc.)",0.668985337013447,"30-39","Right direction","Otan Party","About the Same"
29,"CAB OTS W1","Kazakhstan","June",15,2017,"Rural",2,"Female",9,"First Visit",2121,2134,13,4,"Daily","Daily","Female",46,12,"Not Asked","Orthodox","Never","Not Asked","Not Asked","Unemployed and actively seeking employment","Not Asked","150,001 - 250,000 Tenge","Don't Know (vol.)","Russian","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-06-01,"Very low","Not Asked","Trust","Yes","Yes","Yes","Russian (Kaz)","Northern","Internet","Unemployment","Trust","Don't Know (vol.)",NA,"45-54","At least once a day","At least once a day","Never","At least once a day","Never","Odnoklassniki","Become Better","Stay About the Same","Not asked","Strongly agree","Strongly agree","No","Not asked","Very Favorable","Somewhat Unfavorable","Very Favorable","Very Unfavorable","Not Asked","Somewhat Favorable","Don't Know (vol.)","Don't Know (vol.)","Very Favorable","Don't Know (vol.)","Very Favorable","Not Asked","Very Favorable","Don't Know (vol.)","Don't Know (vol.)","Strongly Agree","Not Asked","Strongly Approve","1.00000000000000000","1.00000000000000000","1.00000000000000000","Mobile for most calls","Trust","Don't Know (vol.)","Very Unfavorable","4.00000000000000000","Have landline telephone but refused number","Yes","Not Asked","We can buy long-term equipment, but we cannot afford to buy expensive things, like a car","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Christian","Beeline","Vocational (vocational school, lyceum etc.)",0.693441186435793,"40-49","Right direction","Otan Party","About the Same"
30,"CAB OTS W1","Kazakhstan","June",15,2017,"Rural",2,"Female",9,"First Visit",2140,2150,10,4,"Never","Never","Female",65,11,"Not Asked","Orthodox","Once a year or less","Not Asked","Not Asked","Retired","Not Asked","30,001 - 40,000 Tenge","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Russian","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-06-01,"Somewhat low","Not Asked","Trust","Yes","No","No","Russian (Kaz)","Northern","Our country's national television stations","Housing","Trust","Don't Know (vol.)",NA,"55+","Not Asked","Not Asked","Not Asked","Not Asked","Not Asked","Not Asked","Become Better","Become Better","Not asked","Strongly disagree","Don't Know (vol.)","No","Not asked","Somewhat Favorable","Don't Know (vol.)","Very Favorable","Somewhat Favorable","Not Asked","Somewhat Unfavorable","Don't Know (vol.)","Don't Know (vol.)","Very Favorable","Don't Know (vol.)","Very Favorable","Not Asked","Don't Know (vol.)","Don't Know (vol.)","Don't Know (vol.)","Strongly Disagree","Not Asked","Strongly Approve","1.00000000000000000","1.00000000000000000","1.00000000000000000","Both about equally","Trust","Don't Know (vol.)","Don't Know (vol.)","2.00000000000000000","Have landline telephone but refused number","Yes","Not Asked","We can buy food and clothes, but do not have money to buy long-term items, like a TV or a refrigerator","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Christian","Aktive","Finished school",0.871299224359785,"60+","Right direction","Otan Party","Somewhat Better"
33,"CAB OTS W1","Kazakhstan","June",16,2017,"Rural",2,"Female",9,"First Visit",1431,1442,11,4,"Never","Daily","Female",28,12,"Not Asked","Orthodox","Once a year or less","Not Asked","Not Asked","A housewife","Not Asked","100,001 - 150,000 Tenge","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Russian","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-06-01,"Somewhat high","Not Asked","Distrust","Yes","No","Yes","Russian (Kaz)","Northern","Internet","Inflation","Distrust","Distrust",NA,"25-34","A few times a year","At least once a day","At least once a day","At least once a day","A few times a year","Vkontakte","Become Better","Become Better","Not asked","Strongly agree","Strongly agree","No","Not asked","Somewhat Favorable","Somewhat Unfavorable","Somewhat Favorable","Somewhat Favorable","Not Asked","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Not Asked","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Agree Somewhat","Not Asked","Approve Somewhat","1.00000000000000000","2.00000000000000000","1.00000000000000000","Mobile for most calls","Distrust","Somewhat Favorable","Don't Know (vol.)","2.00000000000000000","Have landline telephone but refused number","Yes","Not Asked","We can buy food and clothes, but do not have money to buy long-term items, like a TV or a refrigerator","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Christian","Aktive","Vocational (vocational school, lyceum etc.)",0.664712041295186,"18-29","Right direction","Would Not Vote","Somewhat Better"
46,"CAB OTS W1","Kazakhstan","July",7,2017,"Rural",3,"Female",5,"First Visit",1627,1637,9,6,"Daily","Daily","Male",41,11,"Not Asked","Orthodox","Monthly","Not Asked","Not Asked","Working part-time","Trade","100,001 - 150,000 Tenge","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Russian","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-07-01,"Somewhat low","Not Asked","Trust","Yes","Yes","Yes","Russian (Kaz)","Western","Internet","Unemployment","Trust","Distrust","41-50 Hours","35-44","At least once a day","At least once a day","At least once a day","At least once a day","Never","Odnoklassniki","Stayed the Same","Stay About the Same","Not asked","Agree somewhat","Agree somewhat","No","Not asked","Somewhat Favorable","Somewhat Unfavorable","Somewhat Favorable","Somewhat Unfavorable","Not Asked","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Unfavorable","Somewhat Favorable","Not Asked","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Agree Somewhat","Not Asked","Approve Somewhat","1.00000000000000000","Don't Know (vol.)","Not Asked","Not Asked","Trust","Somewhat Unfavorable","Somewhat Unfavorable","3.00000000000000000","Have landline telephone but refused number","Not asked / no mobile phone","48.00000000000000000","We can buy food and clothes, but do not have money to buy long-term items, like a TV or a refrigerator","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Christian","Not Asked","Vocational (vocational school, lyceum etc.)",0.978174240874255,"40-49","Right direction","Otan Party","About the Same"
52,"CAB OTS W1","Kazakhstan","July",9,2017,"Rural",3,"Female",2,"First Visit",1406,1417,11,6,"Never","Daily","Male",18,11,"Not Asked","Don't Know (vol.)","Once a week or more often","Not Asked","Not Asked","Working part-time","Trade","60,001 - 80,000 Tenge","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Russian","Yes","Yes","Yes","Yes","Yes","Yes","Don't Know (vol.)","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-07-01,"Somewhat high","Not Asked","Don't Know (vol.)","Yes","No","Yes","Russian (Kaz)","Western","Internet","Unemployment","Trust","Distrust","41-50 Hours","18-24","Never","At least once a day","Never","Never","Never","Vkontakte","Don't Know (vol.)","Become Better","Not asked","Disagree somewhat","Don't Know (vol.)","No","Not asked","Don't Know (vol.)","Don't Know (vol.)","Somewhat Favorable","Don't Know (vol.)","Not Asked","Don't Know (vol.)","Don't Know (vol.)","Don't Know (vol.)","Don't Know (vol.)","Don't Know (vol.)","Very Favorable","Not Asked","Don't Know (vol.)","Don't Know (vol.)","Don't Know (vol.)","Don't Know (vol.)","Not Asked","Approve Somewhat","Don't Know (vol.)","1.00000000000000000","4.00000000000000000","Not Asked","Don't Know (vol.)","Don't Know (vol.)","Don't Know (vol.)","5.00000000000000000","Have landline telephone but refused number","Yes","48.00000000000000000","We can buy food and clothes, but do not have money to buy long-term items, like a TV or a refrigerator","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Christian","Tele2","Finished school",0.93764865588078,"18-29","Right direction","Otan Party","Somewhat Better"
57,"CAB OTS W1","Kazakhstan","July",4,2017,"Rural",4,"Female",17,"First Visit",1626,1633,7,7,"Daily","Daily","Female",22,14,"Not Asked","Orthodox","Once a year or less","Not Asked","Not Asked","Working full-time","Trade","40,001 - 50,000 Tenge","0.0","Russian","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-07-01,"Very high","Not Asked","Distrust","Yes","Yes","Yes","Russian (Kaz)","Western","Internet","Unemployment","Trust","Trust","51-60 Hours","18-24","At least once a day","At least once a day","At least once a day","At least once a day","At least once a day","Instagram","Stayed the Same","Become Better","Friends","Strongly agree","Strongly agree","Yes","Unemployment/jobs","Very Favorable","Somewhat Favorable","Very Favorable","Very Favorable","Not Asked","Somewhat Favorable","Don't Know (vol.)","Somewhat Favorable","Very Favorable","Somewhat Unfavorable","Very Favorable","Not Asked","Very Unfavorable","Very Unfavorable","Very Unfavorable","Strongly Agree","Not Asked","Strongly Approve","0.0","1.00000000000000000","1.00000000000000000","Not Asked","Trust","Somewhat Unfavorable","Very Favorable","1.00000000000000000","Not asked / no landline phone","Yes","56.00000000000000000","We can buy long-term equipment, but we cannot afford to buy expensive things, like a car","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Christian","Tele2","Vocational (vocational school, lyceum etc.)",0.646574268897739,"18-29","Right direction","Otan Party","Much Better"
64,"CAB OTS W1","Kazakhstan","June",30,2017,"Rural",5,"Female",17,"First Visit",1416,1428,11,8,"Daily","Daily","Male",26,13,"Not Asked","Orthodox","Several times a year, but not monthly","Not Asked","Not Asked","Working full-time","Industry or mining","80,001 - 100,000 Tenge","0.0","Russian","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-06-01,"Somewhat high","Not Asked","Don't Know (vol.)","Yes","Yes","Yes","Russian (Kaz)","Western","Internet","Not enough opportunities for young people to get jobs","Trust","Trust","0-30 Hours","25-34","At least once a day","At least once a day","At least once a day","At least once a day","At least once a day","WhatsApp","Become Worse","Stay About the Same","Family","Strongly disagree","Don't Know (vol.)","Yes","Health Care","Somewhat Favorable","Don't Know (vol.)","Somewhat Favorable","Somewhat Favorable","Not Asked","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Don't Know (vol.)","Very Favorable","Not Asked","Don't Know (vol.)","Somewhat Favorable","Don't Know (vol.)","Strongly Disagree","Not Asked","Strongly Approve","1.00000000000000000","2.00000000000000000","1.00000000000000000","Mobile for most calls","Trust","Don't Know (vol.)","Somewhat Unfavorable","2.00000000000000000","Have landline telephone but refused number","Yes","21.00000000000000000","We do not experience financial difficulties and if necessary can buy anything","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Christian","Tele2","Vocational (vocational school, lyceum etc.)",0.93764865588078,"18-29","Right direction","Undecided/Don't Know (vol.)","About the Same"
66,"CAB OTS W1","Kazakhstan","July",4,2017,"Rural",5,"Female",17,"First Visit",1557,1608,11,8,"Never","Never","Female",44,11,"Not Asked","Orthodox","Several times a year, but not monthly","Not Asked","Not Asked","Working full-time","Transportation","40,001 - 50,000 Tenge","0.0","Russian","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-07-01,"Very high","Not Asked","Distrust","Yes","No","No","Russian (Kaz)","Western","Our country's national television stations","Unemployment","Trust","Distrust","31-40 Hours","35-44","Not Asked","Not Asked","Not Asked","Not Asked","Not Asked","Not Asked","Stayed the Same","Become Better","Not asked","Strongly agree","Strongly agree","No","Not asked","Don't Know (vol.)","Don't Know (vol.)","Somewhat Favorable","Don't Know (vol.)","Not Asked","Don't Know (vol.)","Don't Know (vol.)","Don't Know (vol.)","Very Unfavorable","Very Unfavorable","Somewhat Favorable","Not Asked","Very Unfavorable","Very Unfavorable","Very Unfavorable","Strongly Agree","Not Asked","Approve Somewhat","0.0","1.00000000000000000","1.00000000000000000","Not Asked","Distrust","Don't Know (vol.)","Very Unfavorable","2.00000000000000000","Not asked / no landline phone","Yes","40.00000000000000000","We can buy food, but buying clothes causes financial difficulties","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Christian","Beeline","Finished school",0.674519491582665,"40-49","Right direction","Otan Party","About the Same"
67,"CAB OTS W1","Kazakhstan","July",4,2017,"Rural",5,"Female",17,"First Visit",1438,1449,11,8,"Never","Never","Male",56,13,"Not Asked","Orthodox","Once a year or less","Not Asked","Not Asked","Working part-time","Agriculture or forestry","Less than 30,001 Tenge","0.0","Russian","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-07-01,"Somewhat high","Not Asked","Trust","No","No","No","Russian (Kaz)","Western","Our government's newspapers","Inflation","Trust","Don't Know (vol.)","Refused (vol.)","55+","Not Asked","Not Asked","Not Asked","Not Asked","Not Asked","Not Asked","Stayed the Same","Become Worse","Not asked","Strongly agree","Strongly agree","No","Not asked","Somewhat Favorable","Somewhat Unfavorable","Somewhat Unfavorable","Somewhat Unfavorable","Not Asked","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Unfavorable","Somewhat Favorable","Not Asked","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Disagree Somewhat","Not Asked","Approve Somewhat","1.00000000000000000","0.0","Not Asked","Not Asked","Trust","Somewhat Favorable","Somewhat Unfavorable","4.00000000000000000","Have landline telephone but refused number","Not asked / no mobile phone","Refused (vol.)","We have just enough money for buying food","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Christian","Not Asked","Vocational (vocational school, lyceum etc.)",1.23959225523573,"50-59","Right direction","Otan Party","Somewhat Worse"
100,"CAB OTS W1","Kazakhstan","June",28,2017,"Rural",7,"Female",1,"First Visit",1055,1107,12,12,"Never","Never","Female",81,11,"Not Asked","Orthodox","Never","Not Asked","Not Asked","Retired","Not Asked","40,001 - 50,000 Tenge","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Russian","Yes","Yes","Yes","Yes","Yes","Yes","Don't Know (vol.)","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-06-01,"Somewhat low","Not Asked","Trust","No","No","No","Russian (Kaz)","Southern","Our country's national television stations","None (vol.)","Trust","Don't Know (vol.)",NA,"55+","Not Asked","Not Asked","Not Asked","Not Asked","Not Asked","Not Asked","Become Better","Become Better","Not asked","Strongly agree","Strongly agree","No","Not asked","Somewhat Favorable","Very Unfavorable","Somewhat Favorable","Don't Know (vol.)","Not Asked","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Don't Know (vol.)","Don't Know (vol.)","Somewhat Favorable","Not Asked","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Agree Somewhat","Not Asked","Don't Know (vol.)","1.00000000000000000","0.0","Not Asked","Not Asked","Trust","Don't Know (vol.)","Don't Know (vol.)","1.00000000000000000","Yes","Not asked / no mobile phone","Not Asked","We can buy food and clothes, but do not have money to buy long-term items, like a TV or a refrigerator","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Christian","Not Asked","Vocational (vocational school, lyceum etc.)",1.04385084712022,"60+","Right direction","Otan Party","Somewhat Better"
113,"CAB OTS W1","Kazakhstan","June",20,2017,"Rural",8,"Female",1,"First Visit",1232,1244,12,13,"Never","Never","Female",56,17,"Not Asked","Orthodox","Never","Not Asked","Not Asked","Unemployed and not actively seeking employment","Not Asked","100,001 - 150,000 Tenge","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Russian","No","Yes","Yes","Yes","Yes","No","Don't Know (vol.)","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","Yes","Back check by telephone by supervisor or the central office",2017-06-01,"Somewhat high","Not Asked","Trust","Yes","Yes","No","Russian (Kaz)","Southern","Our country's national television stations","Unemployment","Trust","Trust",NA,"55+","Not Asked","Not Asked","Not Asked","Not Asked","Not Asked","Not Asked","Stayed the Same","Become Worse","Not asked","Strongly agree","Strongly agree","No","Not asked","Very Favorable","Don't Know (vol.)","Somewhat Favorable","Somewhat Unfavorable","Not Asked","Somewhat Unfavorable","Don't Know (vol.)","Don't Know (vol.)","Very Favorable","Don't Know (vol.)","Somewhat Favorable","Not Asked","Don't Know (vol.)","Don't Know (vol.)","Don't Know (vol.)","Strongly Agree","Not Asked","Don't Know (vol.)","Don't Know (vol.)","1.00000000000000000","1.00000000000000000","Not Asked","Trust","Don't Know (vol.)","Don't Know (vol.)","4.00000000000000000","Have landline telephone but refused number","Yes","Not Asked","We can buy long-term equipment, but we cannot afford to buy expensive things, like a car","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Christian","Tele2","Complete higher education",1.05279396191031,"50-59","Right direction","Otan Party","About the Same"
120,"CAB OTS W1","Kazakhstan","June",16,2017,"Rural",8,"Female",1,"First Visit",1225,1239,13,14,"Daily","Several times a week","Male",32,12,"Not Asked","Orthodox","Never","Not Asked","Not Asked","Working full-time","Public utilities","100,001 - 150,000 Tenge","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Russian","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","Yes","Review of Audio",2017-06-01,"Somewhat low","Not Asked","Trust","Yes","Yes","Yes","Russian (Kaz)","Southern","Internet","Inflation","Trust","Distrust","41-50 Hours","25-34","At least once a day","A few times every week","A few times every week","At least once a day","Never","Mail.ru and Moi Mir","Stayed the Same","Stay About the Same","Not asked","Agree somewhat","Agree somewhat","No","Not asked","Somewhat Favorable","Don't Know (vol.)","Very Favorable","Somewhat Unfavorable","Not Asked","Somewhat Favorable","Don't Know (vol.)","Somewhat Favorable","Somewhat Favorable","Don't Know (vol.)","Very Favorable","Not Asked","Somewhat Favorable","Don't Know (vol.)","Don't Know (vol.)","Don't Know (vol.)","Not Asked","Approve Somewhat","1.00000000000000000","1.00000000000000000","1.00000000000000000","Mobile for most calls","Trust","Don't Know (vol.)","Somewhat Unfavorable","3.00000000000000000","Have landline telephone but refused number","Yes","45.00000000000000000","We can buy long-term equipment, but we cannot afford to buy expensive things, like a car","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Christian","Beeline","Vocational (vocational school, lyceum etc.)",1.16227644791638,"30-39","Right direction","Otan Party","About the Same"
125,"CAB OTS W1","Kazakhstan","June",17,2017,"Rural",8,"Female",1,"First Visit",1102,1114,11,14,"Several times a week","Daily","Female",21,13,"Not Asked","Orthodox","Once a year or less","Not Asked","Not Asked","A student","Not Asked","150,001 - 250,000 Tenge","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Russian","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-06-01,"Somewhat high","Not Asked","Trust","Yes","Yes","Yes","Russian (Kaz)","Southern","Internet","Education","Trust","Distrust",NA,"18-24","At least once a day","At least once a day","At least once a day","At least once a day","A few times every month","Vkontakte","Stayed the Same","Become Better","Not asked","Agree somewhat","Strongly agree","No","Not asked","Somewhat Favorable","Don't Know (vol.)","Very Favorable","Somewhat Unfavorable","Not Asked","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Don't Know (vol.)","Very Favorable","Not Asked","Somewhat Favorable","Don't Know (vol.)","Don't Know (vol.)","Disagree Somewhat","Not Asked","Approve Somewhat","1.00000000000000000","3.00000000000000000","1.00000000000000000","Mobile for most calls","Trust","Don't Know (vol.)","Somewhat Favorable","3.00000000000000000","Have landline telephone but refused number","Yes","Not Asked","We can buy long-term equipment, but we cannot afford to buy expensive things, like a car","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Christian","Aktive","Finished school",0.796351251094965,"18-29","Right direction","Otan Party","Somewhat Better"
127,"CAB OTS W1","Kazakhstan","June",22,2017,"Rural",8,"Female",14,"First Visit",1709,1727,17,15,"Daily","Daily","Female",44,15,"Not Asked","Orthodox","Once a year or less","Not Asked","Not Asked","Working part-time","Trade","Refused (vol.)","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Russian","Yes","Yes","Yes","Yes","Yes","No","24.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable with most of the questions","No","Not subject to back check",2017-06-01,"Very high","Not Asked","Distrust","Yes","Yes","Yes","Russian (Kaz)","Southern","Russian television stations","Unemployment","Trust","Distrust","31-40 Hours","35-44","A few times a year","A few times every week","At least once a day","At least once a day","Refused (vol.)","WhatsApp","Become Worse","Become Better","Friends","Strongly agree","Strongly agree","Yes","Unemployment/jobs","Somewhat Favorable","Very Unfavorable","Somewhat Favorable","Somewhat Unfavorable","Not Asked","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Not Asked","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Strongly Agree","Not Asked","Strongly Disapprove","1.00000000000000000","1.00000000000000000","3.00000000000000000","Mobile for most calls","Trust","Somewhat Unfavorable","Somewhat Favorable","Refused (vol.)","Have landline telephone but refused number","Yes","40.00000000000000000","We can buy food and clothes, but do not have money to buy long-term items, like a TV or a refrigerator","A member of my clan","Christian","Beeline","Complete higher education",0.830769900456323,"40-49","Right direction","Would Not Vote","Somewhat Worse"
